,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
15118,"Boneham, Sarah J.",25.88,51.9,104.85,110.75,131.62,159.48,188.6,218.38,231.33,8.83,15668,5546,984,42,F,GBR,others,Isleham,17347,5
15136,"Chua, Lynn A",25.17,50.28,101.42,106.97,127.37,153.73,180.73,205.98,216.75,8.27,11370,3117,284,45,F,CAN,ON,Aurora,17367,5
15143,"Rodriguez, Pamela",24.0,49.13,101.83,107.62,129.35,157.7,185.82,213.2,224.97,8.58,13895,4512,2939,30,F,MEX,others,Queretaro,17374,5
15153,"Kaegi, Christine M",24.22,48.35,96.78,102.17,121.23,146.73,173.63,198.52,210.38,8.03,9456,2156,288,41,F,CAN,MB,Winnipeg,17385,5
15171,"McCready, Sheri",25.32,51.23,102.95,108.47,128.53,154.72,182.03,208.63,220.47,8.42,12554,3759,372,47,F,CAN,ON,Ottawa,17405,5
15210,"Kim, Eun Young",28.53,57.52,119.55,126.53,160.0,215.38,265.37,306.98,328.12,12.52,29392,12984,2134,49,F,KOR,others,Seoul,17446,5
15230,"Drennan, Laura",24.3,48.78,97.08,102.43,121.67,147.0,172.8,197.9,210.68,8.05,9547,2203,1665,31,F,CAN,AB,Calgary,17470,5
15260,"Bonn, Cassandra A.",25.28,50.93,99.33,104.88,124.05,150.02,177.63,205.8,217.75,8.32,11705,3295,2321,38,F,CAN,ON,Belleville,17510,5
15262,"Pedraglio Armendariz, Vanna E.",23.15,47.08,97.17,102.35,121.95,148.03,174.98,201.67,213.8,8.17,10477,2658,1954,35,F,PER,others,Lima,17513,5
15268,"Lee-Callaghan, Heather",24.4,49.32,101.18,106.8,127.4,154.7,182.48,210.67,222.23,8.48,13091,4051,2729,32,F,CAN,NS,Timberlea,17520,5
15281,"Cox, Kimberly M.",24.07,48.45,98.0,103.53,123.73,152.28,182.83,214.18,228.3,8.72,14845,5074,3172,25,F,CAN,NS,Halifax,17534,5
15296,"Bourbon, Veronique",23.17,46.65,95.12,100.53,120.75,149.35,179.88,208.75,220.72,8.43,12633,3799,378,47,F,FRA,others,Carcassonne,17550,5
15302,"Ruiz, Jessica Jr.",24.37,48.92,98.43,103.75,123.18,149.43,182.08,224.23,236.37,9.02,17103,6381,3670,29,F,MEX,others,Mexico,17557,5
15312,"Samson, Sylvie",25.38,50.85,103.78,109.63,130.78,159.23,188.68,217.47,230.38,8.8,15402,5388,3303,23,F,CAN,ON,North Lancaster,17568,5
15315,"Apro, Judy M.",24.28,48.9,99.1,104.53,124.48,150.22,177.27,205.85,217.95,8.32,11766,3328,2341,36,F,CAN,ON,Toronto,17571,5
15319,"Baxter, Whitney J.",24.38,48.62,99.0,104.55,125.27,153.17,182.48,210.0,221.83,8.47,12973,3988,2698,26,F,CAN,ON,Kitchener,17578,5
15325,"Darling, Kit",24.55,49.17,98.87,104.28,124.0,150.13,176.47,202.47,213.57,8.15,10388,2615,1932,30,F,CAN,BC,Kelowna,17584,5
15329,"Barclay, Erin V.",24.83,49.5,98.45,103.78,123.27,148.88,174.98,200.15,211.43,8.07,9750,2297,1718,37,F,CAN,BC,Chilliwack,17589,5
15330,"Tremblay, Michelle N.",26.07,52.12,105.58,111.42,132.68,161.3,190.42,218.37,231.17,8.83,15623,5519,3354,30,F,CAN,ON,Aurora,17591,5
15333,"Aikman, Amelie",22.23,46.95,102.2,108.37,130.82,161.15,193.2,225.03,238.98,9.12,17816,6762,3801,25,F,CAN,NB,Fredericton,17594,5
15336,"Lajoie, Nancy",26.4,53.03,105.77,111.65,132.57,160.83,189.88,217.25,228.73,8.73,14950,5129,649,45,F,CAN,QC,Drummondville,17600,5
15337,"Goldman, Faye",24.82,49.9,99.62,104.98,124.28,149.72,175.08,200.02,211.13,8.07,9666,2256,168,48,F,CAN,ON,Ottawa,17601,5
15374,"Giguere-Duchesne, Amelie",25.35,51.52,107.8,113.62,136.15,165.73,195.92,226.23,239.45,9.13,17944,6822,3820,26,F,CAN,QC,Quebec,17639,5
15388,"Gonzalez Nieto, Ma. Elena",22.35,45.37,93.55,98.77,118.32,143.57,169.67,196.0,208.28,7.95,8765,1853,129,48,F,MEX,others,Naucalpan,17655,5
15392,"Hill, Susie",24.07,48.7,99.37,104.98,124.98,151.25,178.35,205.6,217.8,8.32,11726,3309,2329,35,F,GBR,others,Ware,17659,5
15447,"Scattolon, Kim A.",24.15,48.18,96.38,101.6,120.65,145.5,170.85,195.98,207.22,7.92,8432,1711,114,46,F,CAN,NS,Glace Bay,17722,5
15463,"Lenden, Lise",24.62,49.65,100.52,106.07,127.07,154.4,182.17,209.22,220.9,8.43,12693,3832,161,53,F,CAN,QC,Montreal,17740,5
15486,"Lai, Caroline P.",24.3,49.22,100.35,105.9,126.32,153.48,181.53,209.7,221.48,8.45,12867,3930,2666,30,F,IRL,others,Cork,17765,5
15492,"Van Leeuwarden, Olga",24.25,48.83,99.3,104.85,125.12,152.38,180.42,208.02,219.85,8.4,12406,3681,367,47,F,NED,others,Bloemendaal,17772,5
15499,"Allan, Jennifer",24.15,48.58,97.67,103.08,122.48,148.18,175.88,204.15,216.42,8.27,11270,3066,2188,25,F,CAN,ON,Toronto,17781,5
15500,"Lucchini, Lorenza",23.57,47.57,96.58,101.9,122.98,152.75,183.45,214.0,227.83,8.7,14709,5007,3147,33,F,ITA,others,Cusano Milanino,17782,5
15502,"Joudrey, Kristin E",25.98,51.58,105.1,110.82,132.0,160.48,189.78,220.2,232.72,8.88,16040,5753,3442,30,F,CAN,ON,Toronto,17784,5
15504,"Corral, Cinthya G.",24.07,48.7,98.43,104.32,126.05,153.47,183.28,211.78,224.12,8.55,13637,4366,758,41,F,MEX,others,Durango,17786,5
15527,"Winkelbauer, Andrea",24.13,48.25,97.88,103.38,123.75,153.87,185.35,217.62,231.0,8.82,15569,5489,740,46,F,AUT,others,Hartberg,17812,5
15537,"Maloney, Shelagh L",27.15,55.93,112.08,118.45,140.93,171.18,204.48,235.05,249.55,9.53,19957,7997,717,50,F,CAN,ON,Mississauga,17825,5
15545,"Fleming, Megan A.",24.45,49.55,102.27,108.22,130.15,159.82,191.05,221.75,235.28,8.98,16796,6201,3606,27,F,CAN,ON,Trenton,17834,5
15557,"Mackenzie, Julie L.",23.7,47.93,97.37,102.88,123.02,150.33,178.3,206.45,218.63,8.35,11981,3448,2402,25,F,CAN,ON,Mississauga,17848,5
15560,"Campo Filizola, Marcela",26.08,51.85,105.1,110.95,132.63,163.37,200.03,232.57,247.73,9.45,19608,7797,1295,45,F,MEX,others,Monterrey,17851,5
15615,"Wilken, Katrina C.",27.47,56.45,119.18,125.8,150.52,186.93,224.12,259.08,274.57,10.48,24103,10246,5003,34,F,CAN,ON,Port Elgin,17911,5
15640,"Wharton, Tanya A",21.62,44.05,91.03,96.33,115.9,141.42,166.93,192.42,203.63,7.78,7410,1272,151,43,F,CAN,ON,Toronto,17936,5
15641,"Nummi, Karen L",27.15,55.93,112.1,118.43,140.93,171.18,204.48,235.02,249.53,9.53,19955,7995,1421,44,F,CAN,ON,Mississauga,17937,5
15656,"Dasler, Marie",23.33,46.7,95.13,100.37,119.78,147.45,176.42,205.13,216.95,8.28,11449,3158,292,46,F,SWE,others,Garphyttan,17953,5
15716,"Cowie, Carol",26.98,53.95,107.4,113.15,135.35,164.45,197.9,234.08,249.17,9.52,19886,7946,4204,35,F,CAN,AB,Cochrane,18029,5
15721,"Robertson, Diane",24.68,49.97,101.93,107.68,128.78,156.02,183.73,211.37,222.92,8.52,13288,4170,713,42,F,CAN,ON,Ottawa,18034,5
15724,"Proulx, Lise",25.73,51.22,102.93,108.62,128.73,155.73,184.23,211.27,222.82,8.5,13258,4153,41,57,F,CAN,QC,Trois-Rivieres,18038,5
15726,"Jelley, Susan M.",23.23,47.68,98.2,103.68,123.75,150.22,177.57,203.27,214.37,8.18,10637,2741,232,48,F,GBR,others,Claygate,18040,5
15763,"Carvalho, Raimunda A.",23.28,47.47,98.6,104.2,125.45,155.57,189.13,217.95,232.1,8.87,15861,5656,17,61,F,BRA,others,Brasília,18084,5
15786,"Herchen, Noni K.",26.07,52.6,105.77,111.53,132.0,159.15,186.77,212.47,224.28,8.57,13689,4399,487,47,F,CAN,AB,Edmonton,18110,5
15790,"Martinez Cambray, Veronica",24.55,49.68,100.38,106.03,126.4,155.68,188.28,218.92,232.0,8.85,15834,5639,3404,35,F,MEX,others,Mexico,18114,5
15801,"Manley, Janet L",24.8,49.48,99.75,105.42,128.43,168.48,207.0,242.78,257.33,9.82,21366,8794,1561,41,F,CAN,ON,Toronto,18126,5
15802,"Edamura, Baukje",24.27,48.78,97.78,103.18,122.92,148.47,174.67,200.55,211.4,8.07,9740,2291,313,41,F,CAN,BC,Vancouver,18127,5
15807,"Mcburney, Kathleen E.",26.7,53.98,110.33,116.57,139.28,169.48,200.85,231.47,244.28,9.33,18964,7444,4021,35,F,CAN,SK,Saskatoon,18132,5
15810,"Brydon, Rosanna M",24.7,49.43,101.13,106.9,128.53,157.78,187.7,216.58,229.63,8.77,15178,5261,682,46,F,CAN,ON,Ancaster,18136,5
15816,"Strasakova, Monika",24.92,49.4,100.42,105.95,129.15,160.1,192.62,224.57,238.7,9.12,17747,6726,1211,40,F,CZE,others,Brno,18142,5
15820,"Naumanen, Paivi",24.92,50.73,103.28,108.97,129.97,157.85,188.1,219.15,236.3,9.02,17087,6373,107,55,F,FIN,others,Kangasala,18147,5
15822,"Young, Brenda L",23.9,48.33,100.47,106.02,127.8,158.92,189.67,221.72,235.33,8.98,16813,6212,914,45,F,CAN,ON,Brockville,18149,5
15837,"Parry, Rebecca M.",26.9,54.07,106.97,112.65,133.35,160.42,187.88,215.47,227.57,8.68,14629,4964,868,42,F,GBR,others,Leicester,18166,5
15845,"Thingvold, Sheryl R.",24.6,49.53,100.57,106.18,126.85,154.18,182.32,210.6,223.25,8.52,13391,4228,2815,39,F,CAN,ON,Toronto,18175,5
15848,"Gilroy, Helen",24.32,48.37,97.82,103.48,125.9,157.22,190.02,225.0,241.02,9.2,18296,7040,1127,48,F,IRL,others,Cork,18178,5
15849,"Tufino, Gabriela",22.97,46.88,97.52,103.08,124.05,152.9,183.72,213.1,224.72,8.58,13824,4478,497,45,F,MEX,others,Jiutepec,18179,5
15867,"Robinson, Leah E.",25.42,51.38,108.03,114.23,137.13,169.15,202.03,234.02,247.78,9.47,19616,7804,4150,35,F,CAN,ON,Toronto,18199,5
15877,"Anvari, Elizabeth",25.73,51.53,103.65,109.38,129.72,156.63,184.23,210.8,222.22,8.48,13086,4049,2727,38,F,CAN,ON,Carp,18212,5
15894,"Brunet, Robin L.",24.22,49.12,104.78,110.58,132.65,163.77,197.97,229.53,243.28,9.28,18755,7315,1184,49,F,CAN,ON,Bradford,18231,5
15898,"Robitaille, Amy",30.5,61.2,122.72,129.45,153.55,187.97,222.3,255.9,271.2,10.35,23635,9995,4899,35,F,CAN,ON,Rockwood,18235,5
15900,"Goineau, Veronique",24.8,49.5,100.32,105.77,125.68,152.43,179.98,206.8,218.35,8.33,11901,3403,531,41,F,CAN,QC,Prevost,18238,5
15907,"Yoshimura, June",23.93,48.63,100.17,105.73,126.15,153.25,180.48,207.1,218.2,8.33,11860,3380,2367,35,F,GBR,others,London,18246,5
15921,"Charlesworth, Jane E.",24.8,49.57,99.0,104.3,123.62,149.08,175.95,202.53,214.4,8.18,10648,2748,397,43,F,GBR,others,Lincoln,18261,5
15939,"Buckley, Claire M",23.18,47.53,100.47,106.22,127.55,156.23,188.1,220.03,233.73,8.92,16327,5916,3504,38,F,GBR,others,London,18284,5
15950,"Spark, Julia M.",23.65,48.12,99.23,104.95,125.93,155.57,186.32,215.35,228.28,8.72,14836,5070,633,45,F,NZL,others,Kaiapoi,18296,5
15954,"Allister, Rosie",23.33,47.92,98.8,104.35,124.02,150.0,176.62,202.77,214.2,8.18,10588,2716,1989,34,F,GBR,others,Edinburgh,18302,5
15972,"Torres, Aurora",24.35,49.18,99.9,105.47,125.83,153.27,182.37,212.17,224.67,8.58,13807,4464,2915,38,F,MEX,others,Monterrey,18324,5
15990,"Yga, Edna",26.03,51.83,103.48,109.2,130.5,158.97,186.97,213.82,225.5,8.62,14052,4606,2988,39,F,MEX,others,"Garza Garcia, Nl",18348,5
16001,"Herbach, Leanne D.",23.13,46.1,94.05,99.3,119.32,146.55,173.78,201.4,214.17,8.18,10582,2715,227,46,F,CAN,BC,North Vancouver,18361,5
16025,"Bourdages, Manon",26.43,53.32,108.17,114.33,137.13,169.25,203.28,237.43,251.73,9.62,20385,8240,1462,40,F,CAN,ON,Timmins,18389,5
16041,"Bracaloni, Chiara",23.13,47.03,97.37,102.83,122.73,149.62,176.73,202.47,213.7,8.17,10429,2636,376,43,F,ITA,others,Florence,18405,5
16044,"Wehrle, Kathryn E",26.05,53.13,107.55,113.55,138.85,169.52,200.18,229.4,242.18,9.25,18520,7169,3935,35,F,CAN,ON,Toronto,18408,5
16058,"Walker, Kerry L.",22.13,44.53,90.92,95.98,114.28,138.83,164.08,188.93,199.87,7.63,6444,922,108,40,F,CAN,ON,Mississauga,18423,5
16059,"Matey, Jody E.",23.05,45.97,94.42,99.9,120.52,148.23,177.43,206.02,218.78,8.35,12041,3479,548,41,F,GBR,others,London,18424,5
16082,"Trumpower, Melanie",23.72,47.33,97.42,102.97,123.33,150.25,178.78,206.53,218.77,8.35,12027,3471,547,42,F,CAN,ON,Ottawa,18449,5
16101,"Biorn, Birgitte",24.95,50.0,100.4,106.02,127.15,155.3,185.78,214.42,227.23,8.67,14536,4905,852,44,F,CAN,BC,Vancouver,18471,5
16120,"Ham, Kirsty L.",24.7,50.53,105.13,111.37,135.8,170.33,207.63,242.65,258.3,9.87,21563,8894,4495,37,F,AUS,others,Montrose,18493,5
16141,"Dufour, Linda",24.03,50.05,102.35,107.92,130.97,161.95,193.78,225.6,238.58,9.1,17718,6709,1038,48,F,CAN,BC,Vancouver,18516,5
16142,"Brooks, Lindsay A.",25.65,51.82,104.73,110.53,131.52,160.55,190.57,220.15,233.25,8.9,16163,5826,822,48,F,CAN,ON,Toronto,18517,5
16147,"Dymond, Penni C.",26.02,51.93,105.33,111.23,133.0,161.55,190.63,219.53,232.3,8.87,15922,5685,786,49,F,GBR,others,Near Fordingbridge,18523,5
16150,"Wigginton, Stephanie A.",23.65,46.28,91.95,96.92,115.67,140.32,165.97,192.73,204.77,7.82,7740,1405,1092,35,F,CAN,AB,Calgary,18526,5
16158,"Bru, Lana",25.08,50.3,100.4,105.9,125.68,151.88,178.38,204.72,216.47,8.27,11287,3077,2196,35,F,CAN,BC,New Westminster,18534,5
16164,"James, Sian H.",23.9,48.0,99.57,105.18,127.72,165.97,196.85,228.65,242.82,9.27,18666,7253,36,60,F,GBR,others,Basingstoke,18540,5
16179,"Sautereau, Cyndie",23.6,46.18,93.75,99.15,118.88,145.5,173.23,200.95,212.95,8.13,10215,2523,1872,37,F,CAN,QC,Quebec,18557,5
16205,"Chew, Kristine L",24.28,48.28,96.15,101.32,120.13,144.78,169.27,193.75,204.85,7.82,7765,1415,1099,36,F,CAN,BC,Vancouver,18591,5
16206,"Sullivan, Melodie",25.07,50.08,101.1,106.65,127.17,154.98,183.32,211.48,223.63,8.53,13503,4297,467,46,F,CAN,QC,Montreal,18592,5
16239,"Whittard, Maureen",25.78,51.42,103.47,109.18,130.03,158.68,188.3,216.25,228.68,8.73,14936,5121,645,47,F,CAN,ON,St. Catharines,18631,5
16240,"Obrigewitsch, Heather E",25.17,50.45,101.65,107.23,128.37,156.38,186.62,217.08,229.47,8.77,15136,5230,3232,39,F,CAN,AB,Calgary,18632,5
16246,"De Lima, Luciana II",25.07,50.65,103.32,109.12,131.57,168.4,205.48,237.37,250.62,9.57,20166,8111,1443,41,F,ITA,others,Vicenza,18639,5
16253,"Townsend, Kim",25.45,51.15,104.35,110.35,132.88,163.35,196.27,230.38,245.5,9.37,19213,7576,1364,41,F,CAN,AB,Calgary,18647,5
16258,"Baquedano, Patricia",23.22,46.47,94.9,100.13,119.2,145.95,174.38,201.98,213.63,8.15,10412,2630,374,40,F,MEX,others,Merida,18654,5
16269,"Gauss, Kelly E.",25.18,50.45,101.97,107.68,128.1,154.88,181.82,207.92,218.92,8.35,12081,3500,344,45,F,CAN,ON,Ajax,18665,5
16275,"Brown, Cindy L.",25.25,49.95,104.65,110.58,134.18,168.4,203.33,237.72,252.67,9.65,20550,8334,1415,46,F,CAN,ON,Markham,18671,5
16276,"Rowe, Laura",25.25,49.95,104.67,110.6,134.18,168.4,203.33,237.72,252.67,9.65,20549,8333,1478,42,F,CAN,ON,Markham,18672,5
16301,"Wiffen, Melanie S.",24.9,49.77,101.23,106.9,127.3,155.35,182.92,210.12,222.28,8.48,13104,4060,419,45,F,GBR,others,London,18704,5
16304,"Closener, Sonja",23.82,48.07,98.82,104.38,124.88,152.95,180.58,207.7,220.18,8.4,12481,3723,612,41,F,LUX,others,Arsdorf,18707,5
16315,"An, Gyeongja",29.82,59.37,119.67,126.13,149.62,180.88,213.5,244.52,257.55,9.83,21399,8807,4470,39,F,KOR,others,Seoul,18719,5
16322,"Mitton, Natalie J",23.27,47.55,100.48,106.02,127.87,159.55,195.35,232.13,249.47,9.52,19945,7987,1419,41,F,CAN,PE,Stratford,18726,5
16330,"Siegert, Dafna",25.3,50.52,101.08,106.52,126.57,152.78,179.22,205.8,217.9,8.32,11757,3325,516,41,F,COL,others,Bogota,18737,5
16331,"Dube, Mireille",24.35,48.97,100.68,106.1,126.08,153.08,181.88,210.78,223.77,8.55,13551,4324,745,44,F,CAN,QC,Chambly,18738,5
16359,"Perreault, Annie",24.95,50.22,101.95,107.45,127.58,154.43,181.28,208.05,219.55,8.38,12301,3622,2492,39,F,CAN,QC,Montreal,18769,5
16378,"Salvador, Dina M.",25.68,50.9,101.6,107.03,126.9,153.55,181.92,213.5,230.07,8.78,15324,5339,698,48,F,CAN,ON,Ottawa,18790,5
16387,"Matseke, Monica",24.42,48.63,97.77,103.25,122.87,150.7,182.9,212.52,226.28,8.63,14268,4735,823,43,F,GBR,others,Surrey,18799,5
16403,"Garza, Sandra O.",24.67,49.45,99.95,105.45,125.17,150.9,177.15,202.78,214.07,8.17,10561,2705,222,45,F,MEX,others,"Monterrey, Nl",18821,5
16410,"Lennon, Nancy",25.63,51.82,104.73,110.52,131.5,158.53,186.82,214.93,227.08,8.67,14496,4877,594,45,F,CAN,ON,Toronto,18828,5
16416,"Rochette, Susie",24.15,48.3,97.1,102.47,122.05,147.78,173.92,199.9,211.32,8.07,9722,2278,72,52,F,CAN,QC,St-Lambert,18834,5
16431,"Grams, Tara-Lynn",26.15,52.38,105.37,111.22,135.37,164.35,194.48,224.92,238.25,9.1,17621,6662,1029,45,F,CAN,ON,Richmond Hill,18851,5
16433,"Reid Jones, Roberta E",23.72,48.08,100.32,105.9,126.13,152.33,180.25,208.07,221.75,8.47,12950,3976,670,41,F,CAN,AB,Edmonton,18855,5
16444,"Ilhuicatzi, Elizabeth Jr.",22.35,45.62,93.55,98.77,118.37,146.0,176.12,206.48,220.07,8.4,12448,3703,2540,38,F,MEX,others,Mexico,18867,5
16460,"McDoom, Deanne S.",24.82,49.3,99.12,104.62,124.35,150.13,177.3,203.27,214.55,8.18,10693,2772,2020,36,F,CAN,ON,Toronto,18884,5
16462,"Goddard, Rebecca V.",25.18,50.22,102.03,107.72,129.65,159.68,190.22,219.77,232.7,8.88,16038,5751,801,47,F,GBR,others,Hove,18886,5
16463,"Wilson, Lisa",27.32,55.42,114.65,121.05,146.07,181.72,215.38,248.87,263.97,10.08,22485,9383,1621,48,F,CAN,NS,Halifax,18887,5
16470,"Ramirez Arregui, Jacqueline V. II",24.9,49.9,100.95,106.7,127.62,155.8,185.12,212.58,224.98,8.58,13900,4516,788,41,F,CHI,others,Santiago,18897,5
16471,"Shelley, Julie",24.67,49.98,101.92,107.5,127.87,154.98,182.58,208.78,219.82,8.4,12394,3673,2524,37,F,AUS,others,Bondi Junction,18898,5
16489,"Sirchia, Guia",23.83,47.47,95.73,100.95,120.87,147.83,176.62,203.8,215.63,8.23,11019,2935,2116,39,F,ITA,others,Casale Monferrato (al),18917,5
16499,"Kachan, Lisa M",26.08,52.15,104.25,109.9,130.35,157.1,184.22,211.75,224.65,8.58,13806,4463,780,43,F,CAN,BC,Victoria,18929,5
16500,"Yepez, Carolina E.",24.58,48.37,99.02,104.77,126.82,157.2,191.78,228.82,245.68,9.38,19251,7601,1371,40,F,ECU,others,Quito,18930,5
16506,"Vaughan, Michelle A.",24.15,48.47,98.1,103.47,123.28,152.57,186.17,218.58,232.2,8.87,15890,5671,1010,42,F,GBR,others,Manchester,18939,5
16527,"Horion, Celine",23.42,47.07,97.45,102.87,122.57,149.07,176.48,203.85,215.5,8.23,10984,2917,253,45,F,CAN,QC,Nicolet,18965,5
16528,"Chow, Yvonne",26.33,52.75,105.5,111.32,131.93,159.67,187.97,215.28,230.08,8.78,15329,5341,953,42,F,CAN,AB,Calgary,18966,5
16553,"Johnson, Nancy",25.93,54.45,113.33,119.58,144.05,178.17,211.75,244.57,258.1,9.85,21511,8868,4486,36,F,CAN,QC,Vaudreuil-Dorion,19012,5
16603,"Kwan Thomas, Jennifer",26.18,51.85,103.12,108.72,128.82,155.32,181.68,207.58,218.72,8.35,12010,3464,546,42,F,CAN,ON,Mississauga,19070,5
16618,"Theocharakis, Despina",25.2,51.23,104.55,110.53,133.02,165.47,197.58,229.05,242.9,9.27,18679,7264,1170,49,F,GRE,others,Athens,19086,5
16627,"Ridley, Samantha",24.15,48.98,102.9,108.7,130.23,159.22,187.85,214.47,226.33,8.63,14273,4740,560,49,F,GBR,others,Haywards Heath,19095,5
16630,"Gomez Garcia, Amabely",25.37,50.87,102.43,108.05,128.08,155.07,182.62,208.53,219.45,8.38,12261,3604,2484,37,F,MEX,others,Mexico,19098,5
16633,"Boland, Lisa",26.17,52.62,107.27,113.28,135.28,164.7,195.37,227.05,242.6,9.27,18616,7224,1159,46,F,IRL,others,Douglas,19101,5
16644,"Drain, Mairead E",24.98,49.48,99.53,105.1,126.2,154.67,185.17,217.35,232.17,8.87,15886,5668,3415,35,F,CAN,MB,Winnipeg,19112,5
16647,"Bielecki, Anna",23.9,47.47,96.58,101.97,121.88,148.77,176.42,203.65,215.85,8.23,11085,2969,101,50,F,CAN,ON,Newmarket,19115,5
16656,"Molino, Franca",27.17,54.97,111.48,117.72,140.33,172.02,209.13,250.48,271.75,10.37,23716,10038,1733,49,F,CAN,ON,Toronto,19126,5
16666,"Cochrane, Jodi",24.25,48.08,97.9,103.37,123.4,150.3,178.12,206.73,220.45,8.42,12545,3751,2569,39,F,CAN,BC,Lake Country,19140,5
16677,"Newman, Carrie M",25.4,51.12,104.88,110.82,133.23,163.83,199.65,233.47,248.57,9.48,19760,7874,4175,37,F,CAN,SK,Regina,19152,5
16686,"Bode, Cari M",24.7,49.4,101.58,107.05,128.85,159.53,191.22,222.05,236.18,9.02,17059,6352,3657,39,F,CAN,SK,Regina,19162,5
16687,"Winchester, Nancy",25.82,50.92,101.65,107.2,127.48,154.52,182.03,209.27,220.88,8.43,12687,3829,382,47,F,CAN,NL,St. John's,19163,5
16688,"Inuyama, Kanako",26.95,53.57,105.3,110.85,130.77,157.73,185.33,211.85,223.98,8.55,13607,4349,752,43,F,CAN,ON,Ottawa,19164,5
16697,"Bolanos, Carmen N",24.58,49.43,100.63,106.2,127.25,154.82,183.98,213.58,226.92,8.67,14436,4839,583,47,F,GUA,others,Guatemala,19173,5
16703,"Rossouw, Julie A.",26.58,53.03,107.03,112.97,134.92,162.8,191.33,220.53,233.62,8.92,16301,5900,404,50,F,UAE,others,Dubai,19179,5
16711,"Houston, Norma S.",24.37,48.83,98.85,104.08,124.15,151.0,179.75,210.52,224.6,8.57,13796,4454,217,54,F,CAN,NS,Halifax,19189,5
16722,"Silva, Marianne A.",24.17,48.75,100.83,106.7,128.52,158.05,191.23,222.65,235.03,8.97,16738,6166,449,52,F,MEX,others,Mexico,19200,5
16726,"Larocque, Paula",24.02,48.05,95.98,101.12,119.95,145.38,173.7,202.48,215.47,8.23,10972,2911,435,40,F,CAN,ON,Whitby,19204,5
16728,"Von Richter, Dominique",25.12,50.25,101.63,107.25,127.47,155.17,183.07,210.62,222.68,8.5,13219,4134,2770,36,F,CAN,ON,Mississauga,19206,5
16739,"Rodaro, Nicole",25.97,51.87,105.55,111.42,133.03,162.02,193.17,223.23,236.65,9.03,17196,6432,3684,37,F,CAN,ON,Barrie,19217,5
16743,"Mantel, Kathy M",25.75,52.05,107.5,113.37,135.85,166.0,197.97,229.17,242.25,9.25,18530,7175,1152,46,F,CAN,ON,Princeton,19221,5
16744,"Navarrete Guzman, Martha Eugenia",25.0,49.85,100.37,105.93,126.73,155.8,187.65,219.62,233.53,8.92,16261,5879,1039,40,F,MEX,others,Puebla,19223,5
16746,"Frechette, Jennifer C",24.93,49.63,99.98,105.5,126.32,155.47,187.8,220.35,234.35,8.95,16535,6052,3560,39,F,CAN,ON,Greely,19225,5
16750,"Keefe, Karen R",24.95,49.63,100.77,106.45,126.63,153.53,181.87,211.12,222.5,8.5,13161,4095,693,43,F,CAN,AB,La Crete,19230,5
16756,"Reid, Jacqueline Sr.",23.98,48.67,97.8,103.18,122.85,148.83,175.43,202.38,214.35,8.18,10636,2740,396,40,F,RSA,others,Johannesburg,19238,5
16759,"Gomez Marín, Hilda",24.08,48.48,97.42,102.65,123.13,150.05,178.2,205.48,216.93,8.28,11443,3153,290,49,F,MEX,others,Puebla,19241,5
16765,"Day, Tamara",26.5,53.17,106.67,112.75,137.85,169.75,201.53,231.55,244.4,9.33,18996,7459,1344,43,F,CAN,BC,Surrey,19248,5
16770,"Prpic, Julijana K",27.37,54.42,108.5,114.43,135.65,163.43,191.07,217.67,229.38,8.75,15113,5216,3228,38,F,CAN,ON,Thunder Bay,19253,5
16781,"Richards, Linda Kay K",24.9,49.62,101.55,107.03,127.85,156.48,185.37,211.83,222.85,8.5,13267,4157,708,41,F,CAN,ON,Toronto,19270,5
16799,"Elliott, Jayne A.",25.62,51.27,104.58,110.52,132.9,162.83,194.95,226.12,239.88,9.15,18064,6899,558,51,F,CAN,ON,Pickering,19289,5
16809,"Gerber, Tracy",27.85,56.43,112.82,118.82,140.5,169.48,198.78,227.83,239.65,9.15,17992,6856,1233,41,F,CAN,ON,Ayr,19301,5
16812,"Lacombe, Karine",27.08,53.58,106.18,111.83,133.43,161.88,190.87,219.45,231.6,8.83,15744,5590,3387,36,F,CAN,QC,Gatineau,19304,5
16831,"Torchetti, Concetta",25.07,49.78,103.23,109.45,132.98,166.15,199.33,230.18,243.38,9.28,18782,7327,3988,38,F,CAN,ON,Toronto,19324,5
16863,"Grant, Marian I",23.73,47.18,95.32,100.57,120.12,146.63,174.65,203.85,217.42,8.3,11598,3242,28,59,F,CAN,PE,Stratford,19362,5
16864,"Gauthier, Manon",24.35,48.5,97.83,103.3,123.35,152.33,184.05,213.52,226.5,8.65,14324,4771,565,49,F,CAN,QC,Laval,19363,5
16868,"Barrie, Erin",25.73,51.98,106.25,112.22,134.78,164.58,194.8,222.82,234.9,8.97,16685,6134,3587,37,F,CAN,ON,Barrie,19367,5
16876,"Del Pozo, Maricruz",25.3,50.52,101.08,106.52,126.57,152.78,179.22,204.92,216.73,8.27,11364,3115,2215,39,F,COL,others,Bogota,19376,5
16878,"Beutler Gauglitz, Vera",24.02,48.8,100.88,106.53,128.02,156.12,185.43,214.43,227.52,8.68,14613,4952,280,52,F,GER,others,Iserlohn,19378,5
